token	company	director	label
Chairman	EXXON MOBIL CORP	68
from	EXXON MOBIL CORP	68
2001	EXXON MOBIL CORP	68
to	EXXON MOBIL CORP	68
2002	EXXON MOBIL CORP	68
;	EXXON MOBIL CORP	68
and	EXXON MOBIL CORP	68
as	EXXON MOBIL CORP	68
Worldwide	EXXON MOBIL CORP	68
Chairman	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
Pharmaceuticals	EXXON MOBIL CORP	68
Group	EXXON MOBIL CORP	68
from	EXXON MOBIL CORP	68
1998	EXXON MOBIL CORP	68
to	EXXON MOBIL CORP	68
2001.	EXXON MOBIL CORP	68
Business	EXXON MOBIL CORP	68
affiliations	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
Business	EXXON MOBIL CORP	68
Council	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
former	EXXON MOBIL CORP	68
Vice	EXXON MOBIL CORP	68
Chairman	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
Business	EXXON MOBIL CORP	68
Roundtable	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
and	EXXON MOBIL CORP	68
Healthcare	EXXON MOBIL CORP	68
Leadership	EXXON MOBIL CORP	68
Council	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Scientific	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
research	EXXON MOBIL CORP	68
and	EXXON MOBIL CORP	68
academic	EXXON MOBIL CORP	68
affiliations	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
Pharmaceutical	EXXON MOBIL CORP	68
Research	EXXON MOBIL CORP	68
and	EXXON MOBIL CORP	68
Manufacturers	EXXON MOBIL CORP	68
of	EXXON MOBIL CORP	68
America	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
former	EXXON MOBIL CORP	68
Chairman	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
Quinnipiac	EXXON MOBIL CORP	68
University	EXXON MOBIL CORP	68
Board	EXXON MOBIL CORP	68
of	EXXON MOBIL CORP	68
Trustees	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
Chairman	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
and	EXXON MOBIL CORP	68
CEO	EXXON MOBIL CORP	68
Roundtable	EXXON MOBIL CORP	68
on	EXXON MOBIL CORP	68
Cancer	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
former	EXXON MOBIL CORP	68
Chairman	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Current	EXXON MOBIL CORP	68
public	EXXON MOBIL CORP	68
company	EXXON MOBIL CORP	68
directorships	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
CVS	EXXON MOBIL CORP	68
Caremark	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
March	EXXON MOBIL CORP	68
2013	EXXON MOBIL CORP	68
to	EXXON MOBIL CORP	68
Present	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
;	EXXON MOBIL CORP	68
JPMorgan	EXXON MOBIL CORP	68
Chase	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
March	EXXON MOBIL CORP	68
2005	EXXON MOBIL CORP	68
to	EXXON MOBIL CORP	68
Present	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Previous	EXXON MOBIL CORP	68
public	EXXON MOBIL CORP	68
company	EXXON MOBIL CORP	68
directorships	EXXON MOBIL CORP	68
in	EXXON MOBIL CORP	68
last	EXXON MOBIL CORP	68
five	EXXON MOBIL CORP	68
years	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
The	EXXON MOBIL CORP	68
Chubb	EXXON MOBIL CORP	68
Corporation	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
May	EXXON MOBIL CORP	68
2013	EXXON MOBIL CORP	68
to	EXXON MOBIL CORP	68
January	EXXON MOBIL CORP	68
2016	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Other	EXXON MOBIL CORP	68
board	EXXON MOBIL CORP	68
experience	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
former	EXXON MOBIL CORP	68
Director	EXXON MOBIL CORP	68
of	EXXON MOBIL CORP	68
Johnson	EXXON MOBIL CORP	68
&	EXXON MOBIL CORP	68
Johnson	EXXON MOBIL CORP	68
(	EXXON MOBIL CORP	68
prior	EXXON MOBIL CORP	68
to	EXXON MOBIL CORP	68
2014	EXXON MOBIL CORP	68
)	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Principal	EXXON MOBIL CORP	68
occupation	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
Former	EXXON MOBIL CORP	68
Chairman	EXXON MOBIL CORP	68
of	EXXON MOBIL CORP	68
the	EXXON MOBIL CORP	68
Board	EXXON MOBIL CORP	68
and	EXXON MOBIL CORP	68
Chief	EXXON MOBIL CORP	68
Executive	EXXON MOBIL CORP	68
Officer	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
Johnson	EXXON MOBIL CORP	68
&	EXXON MOBIL CORP	68
Johnson	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Age	EXXON MOBIL CORP	68
70	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Director	EXXON MOBIL CORP	68
since	EXXON MOBIL CORP	68
2013	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Independent	EXXON MOBIL CORP	68
director	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Committees	EXXON MOBIL CORP	68
:	EXXON MOBIL CORP	68
Audit	EXXON MOBIL CORP	68
,	EXXON MOBIL CORP	68
Finance	EXXON MOBIL CORP	68
.	EXXON MOBIL CORP	68

Darren	EXXON MOBIL CORP	69
W.	EXXON MOBIL CORP	69
Woods	EXXON MOBIL CORP	69
-	EXXON MOBIL CORP	69
Background	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
Global	EXXON MOBIL CORP	69
business	EXXON MOBIL CORP	69
leadership	EXXON MOBIL CORP	69
at	EXXON MOBIL CORP	69
Exxon	EXXON MOBIL CORP	69
Mobil	EXXON MOBIL CORP	69
Corporation	EXXON MOBIL CORP	69
as	EXXON MOBIL CORP	69
Chairman	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
Chief	EXXON MOBIL CORP	69
Executive	EXXON MOBIL CORP	69
Officer	EXXON MOBIL CORP	69
since	EXXON MOBIL CORP	69
2017	EXXON MOBIL CORP	69
;	EXXON MOBIL CORP	69
as	EXXON MOBIL CORP	69
President	EXXON MOBIL CORP	69
in	EXXON MOBIL CORP	69
2016	EXXON MOBIL CORP	69
;	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
as	EXXON MOBIL CORP	69
Senior	EXXON MOBIL CORP	69
Vice	EXXON MOBIL CORP	69
President	EXXON MOBIL CORP	69
in	EXXON MOBIL CORP	69
2014	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
2015	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

He	EXXON MOBIL CORP	69
also	EXXON MOBIL CORP	69
served	EXXON MOBIL CORP	69
as	EXXON MOBIL CORP	69
Vice	EXXON MOBIL CORP	69
President	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
President	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
ExxonMobil	EXXON MOBIL CORP	69
Refining	EXXON MOBIL CORP	69
&	EXXON MOBIL CORP	69
Supply	EXXON MOBIL CORP	69
Company	EXXON MOBIL CORP	69
from	EXXON MOBIL CORP	69
2012	EXXON MOBIL CORP	69
to	EXXON MOBIL CORP	69
2014	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Operational	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
commodity	EXXON MOBIL CORP	69
business	EXXON MOBIL CORP	69
experience	EXXON MOBIL CORP	69
with	EXXON MOBIL CORP	69
positions	EXXON MOBIL CORP	69
of	EXXON MOBIL CORP	69
increasing	EXXON MOBIL CORP	69
responsibility	EXXON MOBIL CORP	69
in	EXXON MOBIL CORP	69
domestic	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
international	EXXON MOBIL CORP	69
business	EXXON MOBIL CORP	69
operations	EXXON MOBIL CORP	69
at	EXXON MOBIL CORP	69
ExxonMobil	EXXON MOBIL CORP	69
Refining	EXXON MOBIL CORP	69
&	EXXON MOBIL CORP	69
Supply	EXXON MOBIL CORP	69
Company	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
ExxonMobil	EXXON MOBIL CORP	69
Chemical	EXXON MOBIL CORP	69
Company	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
Exxon	EXXON MOBIL CORP	69
Company	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

International	EXXON MOBIL CORP	69
Business	EXXON MOBIL CORP	69
affiliations	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
Business	EXXON MOBIL CORP	69
Roundtable	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
American	EXXON MOBIL CORP	69
Petroleum	EXXON MOBIL CORP	69
Institute	EXXON MOBIL CORP	69
(	EXXON MOBIL CORP	69
Chair	EXXON MOBIL CORP	69
)	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
Business	EXXON MOBIL CORP	69
Council	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
Center	EXXON MOBIL CORP	69
for	EXXON MOBIL CORP	69
Strategic	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
International	EXXON MOBIL CORP	69
Studies	EXXON MOBIL CORP	69
(	EXXON MOBIL CORP	69
Trustee	EXXON MOBIL CORP	69
)	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
Oil	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
Gas	EXXON MOBIL CORP	69
Climate	EXXON MOBIL CORP	69
Initiative	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
National	EXXON MOBIL CORP	69
Petroleum	EXXON MOBIL CORP	69
Council	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Scientific	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
environmental	EXXON MOBIL CORP	69
experience	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
ExxonMobil	EXXON MOBIL CORP	69
Chemical	EXXON MOBIL CORP	69
Company	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
ExxonMobil	EXXON MOBIL CORP	69
Refining	EXXON MOBIL CORP	69
&	EXXON MOBIL CORP	69
Supply	EXXON MOBIL CORP	69
Company	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Current	EXXON MOBIL CORP	69
public	EXXON MOBIL CORP	69
company	EXXON MOBIL CORP	69
directorships	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
None	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Previous	EXXON MOBIL CORP	69
public	EXXON MOBIL CORP	69
company	EXXON MOBIL CORP	69
directorships	EXXON MOBIL CORP	69
in	EXXON MOBIL CORP	69
last	EXXON MOBIL CORP	69
five	EXXON MOBIL CORP	69
years	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
Imperial	EXXON MOBIL CORP	69
Oil	EXXON MOBIL CORP	69
Ltd.	EXXON MOBIL CORP	69
(	EXXON MOBIL CORP	69
April	EXXON MOBIL CORP	69
2013	EXXON MOBIL CORP	69
to	EXXON MOBIL CORP	69
July	EXXON MOBIL CORP	69
2014	EXXON MOBIL CORP	69
)	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Principal	EXXON MOBIL CORP	69
occupation	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
Chairman	EXXON MOBIL CORP	69
of	EXXON MOBIL CORP	69
the	EXXON MOBIL CORP	69
Board	EXXON MOBIL CORP	69
and	EXXON MOBIL CORP	69
Chief	EXXON MOBIL CORP	69
Executive	EXXON MOBIL CORP	69
Officer	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
Exxon	EXXON MOBIL CORP	69
Mobil	EXXON MOBIL CORP	69
Corporation	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Age	EXXON MOBIL CORP	69
54	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Director	EXXON MOBIL CORP	69
since	EXXON MOBIL CORP	69
2016	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Committees	EXXON MOBIL CORP	69
:	EXXON MOBIL CORP	69
Finance	EXXON MOBIL CORP	69
,	EXXON MOBIL CORP	69
Executive	EXXON MOBIL CORP	69
.	EXXON MOBIL CORP	69

Lloyd	VISA INC-CLASS A SHARES	70
A.	VISA INC-CLASS A SHARES	70
Carney	VISA INC-CLASS A SHARES	70
-	VISA INC-CLASS A SHARES	70
Age	VISA INC-CLASS A SHARES	70
:	VISA INC-CLASS A SHARES	70
56	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Independent	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Director	VISA INC-CLASS A SHARES	70
Since	VISA INC-CLASS A SHARES	70
:	VISA INC-CLASS A SHARES	70
June	VISA INC-CLASS A SHARES	70
2015	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Board	VISA INC-CLASS A SHARES	70
Committees	VISA INC-CLASS A SHARES	70
:	VISA INC-CLASS A SHARES	70
Audit	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
Risk	VISA INC-CLASS A SHARES	70
Committee	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Public	VISA INC-CLASS A SHARES	70
Company	VISA INC-CLASS A SHARES	70
Directorships	VISA INC-CLASS A SHARES	70
:	VISA INC-CLASS A SHARES	70
(	VISA INC-CLASS A SHARES	70
current	VISA INC-CLASS A SHARES	70
)	VISA INC-CLASS A SHARES	70
Nuance	VISA INC-CLASS A SHARES	70
Communications	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
;	VISA INC-CLASS A SHARES	70
ChaSerg	VISA INC-CLASS A SHARES	70
Technology	VISA INC-CLASS A SHARES	70
Acquisition	VISA INC-CLASS A SHARES	70
Corp	VISA INC-CLASS A SHARES	70
;	VISA INC-CLASS A SHARES	70
Visa	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
(	VISA INC-CLASS A SHARES	70
prior	VISA INC-CLASS A SHARES	70
)	VISA INC-CLASS A SHARES	70
Brocade	VISA INC-CLASS A SHARES	70
Communications	VISA INC-CLASS A SHARES	70
Systems	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Cypress	VISA INC-CLASS A SHARES	70
Semiconductor	VISA INC-CLASS A SHARES	70
Corporation	VISA INC-CLASS A SHARES	70
;	VISA INC-CLASS A SHARES	70
Micromuse	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
(	VISA INC-CLASS A SHARES	70
Chairman	VISA INC-CLASS A SHARES	70
)	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Career	VISA INC-CLASS A SHARES	70
Highlights	VISA INC-CLASS A SHARES	70
:	VISA INC-CLASS A SHARES	70
Chief	VISA INC-CLASS A SHARES	70
Executive	VISA INC-CLASS A SHARES	70
Officer	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
director	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
ChaSerg	VISA INC-CLASS A SHARES	70
Technology	VISA INC-CLASS A SHARES	70
Acquisition	VISA INC-CLASS A SHARES	70
Corp	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
Special	VISA INC-CLASS A SHARES	70
Purpose	VISA INC-CLASS A SHARES	70
Acquisition	VISA INC-CLASS A SHARES	70
Corp	VISA INC-CLASS A SHARES	70
since	VISA INC-CLASS A SHARES	70
September	VISA INC-CLASS A SHARES	70
2018	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Chief	VISA INC-CLASS A SHARES	70
Executive	VISA INC-CLASS A SHARES	70
Officer	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Carney	VISA INC-CLASS A SHARES	70
Global	VISA INC-CLASS A SHARES	70
Ventures	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
LLC	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
an	VISA INC-CLASS A SHARES	70
early	VISA INC-CLASS A SHARES	70
round	VISA INC-CLASS A SHARES	70
investor	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
since	VISA INC-CLASS A SHARES	70
March	VISA INC-CLASS A SHARES	70
2007	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Chief	VISA INC-CLASS A SHARES	70
Executive	VISA INC-CLASS A SHARES	70
Officer	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
director	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
Brocade	VISA INC-CLASS A SHARES	70
Communications	VISA INC-CLASS A SHARES	70
Systems	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
global	VISA INC-CLASS A SHARES	70
supplier	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
networking	VISA INC-CLASS A SHARES	70
hardware	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
software	VISA INC-CLASS A SHARES	70
from	VISA INC-CLASS A SHARES	70
January	VISA INC-CLASS A SHARES	70
2013	VISA INC-CLASS A SHARES	70
to	VISA INC-CLASS A SHARES	70
November	VISA INC-CLASS A SHARES	70
2017	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Chief	VISA INC-CLASS A SHARES	70
Executive	VISA INC-CLASS A SHARES	70
Officer	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
director	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
Xsigo	VISA INC-CLASS A SHARES	70
Systems	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
an	VISA INC-CLASS A SHARES	70
information	VISA INC-CLASS A SHARES	70
technology	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
hardware	VISA INC-CLASS A SHARES	70
company	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
from	VISA INC-CLASS A SHARES	70
2008	VISA INC-CLASS A SHARES	70
to	VISA INC-CLASS A SHARES	70
2012	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Chief	VISA INC-CLASS A SHARES	70
Executive	VISA INC-CLASS A SHARES	70
Officer	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
chairman	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
the	VISA INC-CLASS A SHARES	70
board	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
Micromuse	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
networking	VISA INC-CLASS A SHARES	70
management	VISA INC-CLASS A SHARES	70
software	VISA INC-CLASS A SHARES	70
company	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
acquired	VISA INC-CLASS A SHARES	70
by	VISA INC-CLASS A SHARES	70
IBM	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
from	VISA INC-CLASS A SHARES	70
2003	VISA INC-CLASS A SHARES	70
to	VISA INC-CLASS A SHARES	70
2006	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

B.S	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

degree	VISA INC-CLASS A SHARES	70
in	VISA INC-CLASS A SHARES	70
Electrical	VISA INC-CLASS A SHARES	70
Engineering	VISA INC-CLASS A SHARES	70
Technology	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
an	VISA INC-CLASS A SHARES	70
Honorary	VISA INC-CLASS A SHARES	70
PhD	VISA INC-CLASS A SHARES	70
from	VISA INC-CLASS A SHARES	70
the	VISA INC-CLASS A SHARES	70
Wentworth	VISA INC-CLASS A SHARES	70
.Institute	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
Technology	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
M.S	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

degree	VISA INC-CLASS A SHARES	70
in	VISA INC-CLASS A SHARES	70
Applied	VISA INC-CLASS A SHARES	70
Business	VISA INC-CLASS A SHARES	70
Management	VISA INC-CLASS A SHARES	70
from	VISA INC-CLASS A SHARES	70
Lesley	VISA INC-CLASS A SHARES	70
College	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Specific	VISA INC-CLASS A SHARES	70
Qualifications	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Experience	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Attributes	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
Skills	VISA INC-CLASS A SHARES	70
:	VISA INC-CLASS A SHARES	70
Held	VISA INC-CLASS A SHARES	70
senior	VISA INC-CLASS A SHARES	70
leadership	VISA INC-CLASS A SHARES	70
roles	VISA INC-CLASS A SHARES	70
at	VISA INC-CLASS A SHARES	70
Juniper	VISA INC-CLASS A SHARES	70
Networks	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
networking	VISA INC-CLASS A SHARES	70
equipment	VISA INC-CLASS A SHARES	70
provider	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Nortel	VISA INC-CLASS A SHARES	70
Networks	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
former	VISA INC-CLASS A SHARES	70
telecommunications	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
data	VISA INC-CLASS A SHARES	70
networking	VISA INC-CLASS A SHARES	70
equipment	VISA INC-CLASS A SHARES	70
manufacturer	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
Bay	VISA INC-CLASS A SHARES	70
Networks	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
Inc.	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
computer	VISA INC-CLASS A SHARES	70
networking	VISA INC-CLASS A SHARES	70
products	VISA INC-CLASS A SHARES	70
manufacturer	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

As	VISA INC-CLASS A SHARES	70
former	VISA INC-CLASS A SHARES	70
Chief	VISA INC-CLASS A SHARES	70
Executive	VISA INC-CLASS A SHARES	70
Officer	VISA INC-CLASS A SHARES	70
for	VISA INC-CLASS A SHARES	70
Brocade	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
prior	VISA INC-CLASS A SHARES	70
to	VISA INC-CLASS A SHARES	70
that	VISA INC-CLASS A SHARES	70
for	VISA INC-CLASS A SHARES	70
multiple	VISA INC-CLASS A SHARES	70
technology	VISA INC-CLASS A SHARES	70
companies	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
he	VISA INC-CLASS A SHARES	70
has	VISA INC-CLASS A SHARES	70
extensive	VISA INC-CLASS A SHARES	70
experience	VISA INC-CLASS A SHARES	70
with	VISA INC-CLASS A SHARES	70
information	VISA INC-CLASS A SHARES	70
technology	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
strategic	VISA INC-CLASS A SHARES	70
planning	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
finance	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
risk	VISA INC-CLASS A SHARES	70
management	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

As	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
director	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
a	VISA INC-CLASS A SHARES	70
number	VISA INC-CLASS A SHARES	70
of	VISA INC-CLASS A SHARES	70
public	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
private	VISA INC-CLASS A SHARES	70
companies	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
he	VISA INC-CLASS A SHARES	70
has	VISA INC-CLASS A SHARES	70
experience	VISA INC-CLASS A SHARES	70
with	VISA INC-CLASS A SHARES	70
corporate	VISA INC-CLASS A SHARES	70
governance	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
financial	VISA INC-CLASS A SHARES	70
reporting	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
controls	VISA INC-CLASS A SHARES	70
,	VISA INC-CLASS A SHARES	70
risk	VISA INC-CLASS A SHARES	70
management	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
business	VISA INC-CLASS A SHARES	70
strategy	VISA INC-CLASS A SHARES	70
and	VISA INC-CLASS A SHARES	70
operations	VISA INC-CLASS A SHARES	70
.	VISA INC-CLASS A SHARES	70

Francisco	VISA INC-CLASS A SHARES	71
Javier	VISA INC-CLASS A SHARES	71
Fernández-Carbajal	VISA INC-CLASS A SHARES	71
-	VISA INC-CLASS A SHARES	71
Age	VISA INC-CLASS A SHARES	71
:	VISA INC-CLASS A SHARES	71
63	VISA INC-CLASS A SHARES	71
.	VISA INC-CLASS A SHARES	71

Independent	VISA INC-CLASS A SHARES	71
.	VISA INC-CLASS A SHARES	71

Director	VISA INC-CLASS A SHARES	71
Since	VISA INC-CLASS A SHARES	71
:	VISA INC-CLASS A SHARES	71
October	VISA INC-CLASS A SHARES	71
2007	VISA INC-CLASS A SHARES	71
.	VISA INC-CLASS A SHARES	71

Board	VISA INC-CLASS A SHARES	71
Committees	VISA INC-CLASS A SHARES	71
:	VISA INC-CLASS A SHARES	71
Compensation	VISA INC-CLASS A SHARES	71
Committee	VISA INC-CLASS A SHARES	71
;	VISA INC-CLASS A SHARES	71
Nominating	VISA INC-CLASS A SHARES	71
and	VISA INC-CLASS A SHARES	71
Corporate	VISA INC-CLASS A SHARES	71
Governance	VISA INC-CLASS A SHARES	71
Committee	VISA INC-CLASS A SHARES	71
